price;size;location;real_estate;ownership;location_first;location_last;crawled
750000;140;Sulzemoos, Dachau (Kreis);Haus;Kauf;Sulzemoos;Dachau (Kreis);20181230_120802
1020000;178;Karlsfeld, Dachau (Kreis);Haus;Kauf;Karlsfeld;Dachau (Kreis);20181230_120802
1890000;212,94;Karlsfeld, Dachau (Kreis);Haus;Kauf;Karlsfeld;Dachau (Kreis);20181230_120802
718400;320;Hebertshausen, Dachau (Kreis);Haus;Kauf;Hebertshausen;Dachau (Kreis);20181230_120802
625000;80;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);20181230_120802
765000;150;Odelzhausen, Dachau (Kreis);Haus;Kauf;Odelzhausen;Dachau (Kreis);20181230_120802
765000;147;Odelzhausen, Dachau (Kreis);Haus;Kauf;Odelzhausen;Dachau (Kreis);20181230_120802
675000;140;Vierkirchen, Dachau (Kreis);Haus;Kauf;Vierkirchen;Dachau (Kreis);20181230_120802
980000;135;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);20181230_120802
795000;137;Münchnerstraße 74a, Dachau, Dachau (Kreis);Haus;Kauf;Münchnerstraße 74a;Dachau (Kreis);20181230_120802
639000;120;Petershausen, Dachau (Kreis);Haus;Kauf;Petershausen;Dachau (Kreis);20181230_120802
1690000;152,1;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);20181230_120802
639000;125,97;Vierkirchen, Dachau (Kreis);Haus;Kauf;Vierkirchen;Dachau (Kreis);20181230_120802
1185000;255;Schwabhausen, Dachau (Kreis);Haus;Kauf;Schwabhausen;Dachau (Kreis);20181230_120802
1250000;310;Röhrmoos, Dachau (Kreis);Haus;Kauf;Röhrmoos;Dachau (Kreis);20181230_120802
775000;184;Odelzhausen, Dachau (Kreis);Haus;Kauf;Odelzhausen;Dachau (Kreis);20181230_120802
2155000;248,71;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);20181230_120802
765000;135;Münchnerstraße 74a, Dachau, Dachau (Kreis);Haus;Kauf;Münchnerstraße 74a;Dachau (Kreis);20181230_120802
759000;137;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);20181230_120802
799000;137;Dachau, Dachau (Kreis);Haus;Kauf;Dachau;Dachau (Kreis);20181230_120802
749000;137;Münchnerstraße 74a, Dachau, Dachau (Kreis);Haus;Kauf;Münchnerstraße 74a;Dachau (Kreis);20181230_120802
1049000;165;Thomas-Schwarz-Straße 47, Dachau, Dachau (Kreis);Haus;Kauf;Thomas-Schwarz-Straße 47;Dachau (Kreis);20181230_120802
599000;133;Pfaffenhofen an der Glonn, Dachau (Kreis);Haus;Kauf;Pfaffenhofen an der Glonn;Dachau (Kreis);20181230_120802
779000;155,00;Odelzhausen, Dachau (Kreis);Haus;Kauf;Odelzhausen;Dachau (Kreis);20181230_120802
690000;288,55;Hilgertshausen-Tandern, Dachau (Kreis);Haus;Kauf;Hilgertshausen-Tandern;Dachau (Kreis);20181230_120802
6500000;1422;Mittermayerstraße 16+16a, Dachau, Dachau (Kreis);Haus;Kauf;Mittermayerstraße 16+16a;Dachau (Kreis);20181230_120802
875000;134;Aubing, München;Haus;Kauf;Aubing;München;20181230_120802
917000;137,63;Puchheim, Fürstenfeldbruck (Kreis);Haus;Kauf;Puchheim;Fürstenfeldbruck (Kreis);20181230_120802
1125000;212,52;Haar, München (Kreis);Haus;Kauf;Haar;München (Kreis);20181230_120802
670000;210;Eurasburg, Aichach-Friedberg (Kreis);Haus;Kauf;Eurasburg;Aichach-Friedberg (Kreis);20181230_120802
1080000;138,28;Ottobrunn, München (Kreis);Haus;Kauf;Ottobrunn;München (Kreis);20181230_120802
1690000;203;Trudering, München;Haus;Kauf;Trudering;München;20181230_120802
1100000;154;Hohenbrunn, München (Kreis);Haus;Kauf;Hohenbrunn;München (Kreis);20181230_120802
996000;149,1;Germering, Fürstenfeldbruck (Kreis);Haus;Kauf;Germering;Fürstenfeldbruck (Kreis);20181230_120802
3550000;229;Grünwald, München (Kreis);Haus;Kauf;Grünwald;München (Kreis);20181230_120802
1772800;535;Trudering, München;Haus;Kauf;Trudering;München;20181230_120802
2595000;207,54;Aubing, München;Haus;Kauf;Aubing;München;20181230_120802
1027500;125,82;Am Mitterfeld Ecke Karotschstraße -, Trudering, München;Haus;Kauf;Am Mitterfeld Ecke Karotschstraße -;München;20181230_120802
6900000;750;Feldafing, Starnberg (Kreis);Haus;Kauf;Feldafing;Starnberg (Kreis);20181230_120802
1195000;185;Weßling, Starnberg (Kreis);Haus;Kauf;Weßling;Starnberg (Kreis);20181230_120802
6800000;385;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
349000;34,00;Am Fendlbach 6, Herrsching am Ammersee, Starnberg (Kreis);Haus;Kauf;Am Fendlbach 6;Starnberg (Kreis);20181230_120802
1865000;229;Berg, Starnberg (Kreis);Haus;Kauf;Berg;Starnberg (Kreis);20181230_120802
299500;51,00;Andechs, Starnberg (Kreis);Haus;Kauf;Andechs;Starnberg (Kreis);20181230_120802
950000;155,16;Herrsching am Ammersee, Starnberg (Kreis);Haus;Kauf;Herrsching am Ammersee;Starnberg (Kreis);20181230_120802
1790000;254;Gauting, Starnberg (Kreis);Haus;Kauf;Gauting;Starnberg (Kreis);20181230_120802
2250000;200;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
762000;155;Andechs, Starnberg (Kreis);Haus;Kauf;Andechs;Starnberg (Kreis);20181230_120802
1250000;171,53;Krailling, Starnberg (Kreis);Haus;Kauf;Krailling;Starnberg (Kreis);20181230_120802
1650000;270;Gauting, Starnberg (Kreis);Haus;Kauf;Gauting;Starnberg (Kreis);20181230_120802
1484699;575;Berg, Starnberg (Kreis);Haus;Kauf;Berg;Starnberg (Kreis);20181230_120802
6800000;380;Berg, Starnberg (Kreis);Haus;Kauf;Berg;Starnberg (Kreis);20181230_120802
1395000;161;Berg, Starnberg (Kreis);Haus;Kauf;Berg;Starnberg (Kreis);20181230_120802
2195000;203;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
2450000;340;Seefeld, Starnberg (Kreis);Haus;Kauf;Seefeld;Starnberg (Kreis);20181230_120802
1790000;178;Hechendorfer Str. 142, Herrsching am Ammersee, Starnberg (Kreis);Haus;Kauf;Hechendorfer Str. 142;Starnberg (Kreis);20181230_120802
950;33;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
2490000;320;Seefeld, Starnberg (Kreis);Haus;Kauf;Seefeld;Starnberg (Kreis);20181230_120802
860000;118;Tutzing, Starnberg (Kreis);Haus;Kauf;Tutzing;Starnberg (Kreis);20181230_120802
1150000;146;Tutzing, Starnberg (Kreis);Haus;Kauf;Tutzing;Starnberg (Kreis);20181230_120802
162;5;Berg, Starnberg (Kreis);Haus;Kauf;Berg;Starnberg (Kreis);20181230_120802
3650000;220;Tutzing, Starnberg (Kreis);Haus;Kauf;Tutzing;Starnberg (Kreis);20181230_120802
1290000;188;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
995000;215;Am Waldhang 9, Gilching, Starnberg (Kreis);Haus;Kauf;Am Waldhang 9;Starnberg (Kreis);20181230_120802
1870000;234;Krailling, Starnberg (Kreis);Haus;Kauf;Krailling;Starnberg (Kreis);20181230_120802
1610000;256,6;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
999000;177;Pütrichstraße 18, Gauting, Starnberg (Kreis);Haus;Kauf;Pütrichstraße 18;Starnberg (Kreis);20181230_120802
9200000;520;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
3089000;330;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
1570000;249;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
1020000;120;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
1539699;644;Berg, Starnberg (Kreis);Haus;Kauf;Berg;Starnberg (Kreis);20181230_120802
1655000;205;Wörthsee, Starnberg (Kreis);Haus;Kauf;Wörthsee;Starnberg (Kreis);20181230_120802
1895000;200;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
850000;210;Tutzing, Starnberg (Kreis);Haus;Kauf;Tutzing;Starnberg (Kreis);20181230_120802
725000;136,42;Andechs, Starnberg (Kreis);Haus;Kauf;Andechs;Starnberg (Kreis);20181230_120802
750000;155,00;Kesselweg 2, Andechs, Starnberg (Kreis);Haus;Kauf;Kesselweg 2;Starnberg (Kreis);20181230_120802
3650000;210;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
3980000;500;Andechs, Starnberg (Kreis);Haus;Kauf;Andechs;Starnberg (Kreis);20181230_120802
886330;140,29;Gilching, Starnberg (Kreis);Haus;Kauf;Gilching;Starnberg (Kreis);20181230_120802
765000;111;Herrsching am Ammersee, Starnberg (Kreis);Haus;Kauf;Herrsching am Ammersee;Starnberg (Kreis);20181230_120802
1099000;164;Gilching, Starnberg (Kreis);Haus;Kauf;Gilching;Starnberg (Kreis);20181230_120802
2280000;263;Herrsching am Ammersee, Starnberg (Kreis);Haus;Kauf;Herrsching am Ammersee;Starnberg (Kreis);20181230_120802
1220000;156;Berg, Starnberg (Kreis);Haus;Kauf;Berg;Starnberg (Kreis);20181230_120802
830000;177;Gilching, Starnberg (Kreis);Haus;Kauf;Gilching;Starnberg (Kreis);20181230_120802
398900;54,20;Margaretenstraße 28, Krailling, Starnberg (Kreis);Haus;Kauf;Margaretenstraße 28;Starnberg (Kreis);20181230_120802
750000;140;Gauting, Starnberg (Kreis);Haus;Kauf;Gauting;Starnberg (Kreis);20181230_120802
980000;130;Margaretenstr. 4d, Krailling, Starnberg (Kreis);Haus;Kauf;Margaretenstr. 4d;Starnberg (Kreis);20181230_120802
1390000;607;Hauserstraße 40, Gauting, Starnberg (Kreis);Haus;Kauf;Hauserstraße 40;Starnberg (Kreis);20181230_120802
8200000;650;Berg, Starnberg (Kreis);Haus;Kauf;Berg;Starnberg (Kreis);20181230_120802
1585000;204;Seefeld, Starnberg (Kreis);Haus;Kauf;Seefeld;Starnberg (Kreis);20181230_120802
203;7;Berg, Starnberg (Kreis);Haus;Kauf;Berg;Starnberg (Kreis);20181230_120802
1250000;147;Berg, Starnberg (Kreis);Haus;Kauf;Berg;Starnberg (Kreis);20181230_120802
906330;158,5;Gilching, Starnberg (Kreis);Haus;Kauf;Gilching;Starnberg (Kreis);20181230_120802
734000;114;Gilching, Starnberg (Kreis);Haus;Kauf;Gilching;Starnberg (Kreis);20181230_120802
1050000;170;Forstweg 4, Gauting, Starnberg (Kreis);Haus;Kauf;Forstweg 4;Starnberg (Kreis);20181230_120802
1515000;280;Hechendorfer Straße 130, Herrsching am Ammersee, Starnberg (Kreis);Haus;Kauf;Hechendorfer Straße 130;Starnberg (Kreis);20181230_120802
1950000;263;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
1030000;166;Pöcking, Starnberg (Kreis);Haus;Kauf;Pöcking;Starnberg (Kreis);20181230_120802
790000;146;Gilching, Starnberg (Kreis);Haus;Kauf;Gilching;Starnberg (Kreis);20181230_120802
1490000;192;Tutzing, Starnberg (Kreis);Haus;Kauf;Tutzing;Starnberg (Kreis);20181230_120802
890000;123;Gauting, Starnberg (Kreis);Haus;Kauf;Gauting;Starnberg (Kreis);20181230_120802
1650000;229;Seefeld, Starnberg (Kreis);Haus;Kauf;Seefeld;Starnberg (Kreis);20181230_120802
1198000;140,59;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
2690000;387;Seefeld, Starnberg (Kreis);Haus;Kauf;Seefeld;Starnberg (Kreis);20181230_120802
1150000;286,37;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
1550000;215;Gauting, Starnberg (Kreis);Haus;Kauf;Gauting;Starnberg (Kreis);20181230_120802
2600000;160;Pöcking, Starnberg (Kreis);Haus;Kauf;Pöcking;Starnberg (Kreis);20181230_120802
930000;127;Tutzing, Starnberg (Kreis);Haus;Kauf;Tutzing;Starnberg (Kreis);20181230_120802
420000;240;Schloßbergstrasse 2, Starnberg, Starnberg (Kreis);Haus;Kauf;Schloßbergstrasse 2;Starnberg (Kreis);20181230_120802
270000;72;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
795000;131;Gauting, Starnberg (Kreis);Haus;Kauf;Gauting;Starnberg (Kreis);20181230_120802
897000;107;Gauting, Starnberg (Kreis);Haus;Kauf;Gauting;Starnberg (Kreis);20181230_120802
1100000;180;Inning am Ammersee, Starnberg (Kreis);Haus;Kauf;Inning am Ammersee;Starnberg (Kreis);20181230_120802
639000;152;Drößlinger Straße 5, Andechs, Starnberg (Kreis);Haus;Kauf;Drößlinger Straße 5;Starnberg (Kreis);20181230_120802
949000;165;Pöcking, Starnberg (Kreis);Haus;Kauf;Pöcking;Starnberg (Kreis);20181230_120802
948000;185,46;Seefeld, Starnberg (Kreis);Haus;Kauf;Seefeld;Starnberg (Kreis);20181230_120802
1150000;150;Gauting, Starnberg (Kreis);Haus;Kauf;Gauting;Starnberg (Kreis);20181230_120802
1525000;800;Krailling, Starnberg (Kreis);Haus;Kauf;Krailling;Starnberg (Kreis);20181230_120802
2249000;230;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
1275000;260;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
1275000;260;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
3249500;435;Gauting, Starnberg (Kreis);Haus;Kauf;Gauting;Starnberg (Kreis);20181230_120802
1249000;160;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
2200000;250,2;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
1300000;230;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
1280000;175;Weßling, Starnberg (Kreis);Haus;Kauf;Weßling;Starnberg (Kreis);20181230_120802
1150000;164,1;Gauting, Starnberg (Kreis);Haus;Kauf;Gauting;Starnberg (Kreis);20181230_120802
929000;134,31;Herrsching am Ammersee, Starnberg (Kreis);Haus;Kauf;Herrsching am Ammersee;Starnberg (Kreis);20181230_120802
1034000;131,77;Herrsching am Ammersee, Starnberg (Kreis);Haus;Kauf;Herrsching am Ammersee;Starnberg (Kreis);20181230_120802
890000;180,54;Tutzing, Starnberg (Kreis);Haus;Kauf;Tutzing;Starnberg (Kreis);20181230_120802
1245000;170;Eduard Kandl Str. 32, Herrsching am Ammersee, Starnberg (Kreis);Haus;Kauf;Eduard Kandl Str. 32;Starnberg (Kreis);20181230_120802
1280000;199;Gilching, Starnberg (Kreis);Haus;Kauf;Gilching;Starnberg (Kreis);20181230_120802
849500;149,36;Steinrinnenweg 0, Andechs, Starnberg (Kreis);Haus;Kauf;Steinrinnenweg 0;Starnberg (Kreis);20181230_120802
895000;128;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
2500000;252;Herrsching am Ammersee, Starnberg (Kreis);Haus;Kauf;Herrsching am Ammersee;Starnberg (Kreis);20181230_120802
1400000;186,73;Herrsching am Ammersee, Starnberg (Kreis);Haus;Kauf;Herrsching am Ammersee;Starnberg (Kreis);20181230_120802
1330000;193,2;Herrsching am Ammersee, Starnberg (Kreis);Haus;Kauf;Herrsching am Ammersee;Starnberg (Kreis);20181230_120802
1300000;187,11;Herrsching am Ammersee, Starnberg (Kreis);Haus;Kauf;Herrsching am Ammersee;Starnberg (Kreis);20181230_120802
1240000;193,18;Herrsching am Ammersee, Starnberg (Kreis);Haus;Kauf;Herrsching am Ammersee;Starnberg (Kreis);20181230_120802
1300000;193,33;Herrsching am Ammersee, Starnberg (Kreis);Haus;Kauf;Herrsching am Ammersee;Starnberg (Kreis);20181230_120802
1140000;190,73;Herrsching am Ammersee, Starnberg (Kreis);Haus;Kauf;Herrsching am Ammersee;Starnberg (Kreis);20181230_120802
685000;120;Inning am Ammersee, Starnberg (Kreis);Haus;Kauf;Inning am Ammersee;Starnberg (Kreis);20181230_120802
4650000;353;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
1870000;234;Krailling, Starnberg (Kreis);Haus;Kauf;Krailling;Starnberg (Kreis);20181230_120802
1295000;147;Amselweg 5, Wörthsee, Starnberg (Kreis);Haus;Kauf;Amselweg 5;Starnberg (Kreis);20181230_120802
698900;291;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
1540000;157;Krailling, Starnberg (Kreis);Haus;Kauf;Krailling;Starnberg (Kreis);20181230_120802
1790000;207;Krailling, Starnberg (Kreis);Haus;Kauf;Krailling;Starnberg (Kreis);20181230_120802
258;8;Inning am Ammersee, Starnberg (Kreis);Haus;Kauf;Inning am Ammersee;Starnberg (Kreis);20181230_120802
769000;124;Andechs, Starnberg (Kreis);Haus;Kauf;Andechs;Starnberg (Kreis);20181230_120802
1199000;153,82;Krailling, Starnberg (Kreis);Haus;Kauf;Krailling;Starnberg (Kreis);20181230_120802
2600000;292,9;Gauting, Starnberg (Kreis);Haus;Kauf;Gauting;Starnberg (Kreis);20181230_120802
1190000;293;Tutzing, Starnberg (Kreis);Haus;Kauf;Tutzing;Starnberg (Kreis);20181230_120802
2249000;230;Herrsching am Ammersee, Starnberg (Kreis);Haus;Kauf;Herrsching am Ammersee;Starnberg (Kreis);20181230_120802
2980000;296;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
997000;148,21;Krailling, Starnberg (Kreis);Haus;Kauf;Krailling;Starnberg (Kreis);20181230_120802
649000;106;Görbelmoosweg 19, Gilching, Starnberg (Kreis);Haus;Kauf;Görbelmoosweg 19;Starnberg (Kreis);20181230_120802
1190000;206,07;Gilching, Starnberg (Kreis);Haus;Kauf;Gilching;Starnberg (Kreis);20181230_120802
5900000;530;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
995000;590;Gilching, Starnberg (Kreis);Haus;Kauf;Gilching;Starnberg (Kreis);20181230_120802
1095000;135;Gilching, Starnberg (Kreis);Haus;Kauf;Gilching;Starnberg (Kreis);20181230_120802
1145000;140;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
1100000;290;Pilsenseestraße 1, Seefeld, Starnberg (Kreis);Haus;Kauf;Pilsenseestraße 1;Starnberg (Kreis);20181230_120802
5600000;120;Inning am Ammersee, Starnberg (Kreis);Haus;Kauf;Inning am Ammersee;Starnberg (Kreis);20181230_120802
1200000;120,77;Gauting, Starnberg (Kreis);Haus;Kauf;Gauting;Starnberg (Kreis);20181230_120802
1150000;156;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
2400000;245;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
1050000;440;Herrsching am Ammersee, Starnberg (Kreis);Haus;Kauf;Herrsching am Ammersee;Starnberg (Kreis);20181230_120802
1060000;157;Gilching, Starnberg (Kreis);Haus;Kauf;Gilching;Starnberg (Kreis);20181230_120802
839000;140;Andechs, Starnberg (Kreis);Haus;Kauf;Andechs;Starnberg (Kreis);20181230_120802
1124998,79;480;Berg, Starnberg (Kreis);Haus;Kauf;Berg;Starnberg (Kreis);20181230_120802
1199000;141;Gauting, Starnberg (Kreis);Haus;Kauf;Gauting;Starnberg (Kreis);20181230_120802
1099000;151;Gauting, Starnberg (Kreis);Haus;Kauf;Gauting;Starnberg (Kreis);20181230_120802
899000;143;Gauting, Starnberg (Kreis);Haus;Kauf;Gauting;Starnberg (Kreis);20181230_120802
880000;209;Gilching, Starnberg (Kreis);Haus;Kauf;Gilching;Starnberg (Kreis);20181230_120802
2040000;260;Gauting, Starnberg (Kreis);Haus;Kauf;Gauting;Starnberg (Kreis);20181230_120802
685000;152;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
675000;182;Gilching, Starnberg (Kreis);Haus;Kauf;Gilching;Starnberg (Kreis);20181230_120802
1975000;250;Berg, Starnberg (Kreis);Haus;Kauf;Berg;Starnberg (Kreis);20181230_120802
680000;122,66;Wörthsee, Starnberg (Kreis);Haus;Kauf;Wörthsee;Starnberg (Kreis);20181230_120802
1790000;250;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
1690000;212;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
1334740;633;Gauting, Starnberg (Kreis);Haus;Kauf;Gauting;Starnberg (Kreis);20181230_120802
799900;152;Am Waldhang 31, Gilching, Starnberg (Kreis);Haus;Kauf;Am Waldhang 31;Starnberg (Kreis);20181230_120802
1680000;195;Starnberg, Starnberg (Kreis);Haus;Kauf;Starnberg;Starnberg (Kreis);20181230_120802
1850000;270;Gauting, Starnberg (Kreis);Haus;Kauf;Gauting;Starnberg (Kreis);20181230_120802
1390000;607;Hauserstraße 40, Gauting, Starnberg (Kreis);Haus;Kauf;Hauserstraße 40;Starnberg (Kreis);20181230_120802
1800000;250;Am Kranzlberg 6, Berg, Starnberg (Kreis);Haus;Kauf;Am Kranzlberg 6;Starnberg (Kreis);20181230_120802
1290000;216;Pähl, Weilheim-Schongau (Kreis);Haus;Kauf;Pähl;Weilheim-Schongau (Kreis);20181230_120802
917000;137,63;Puchheim, Fürstenfeldbruck (Kreis);Haus;Kauf;Puchheim;Fürstenfeldbruck (Kreis);20181230_120802
1125000;212,52;Haar, München (Kreis);Haus;Kauf;Haar;München (Kreis);20181230_120802
1450000;260,04;Rudelzhausen, Freising (Kreis);Haus;Kauf;Rudelzhausen;Freising (Kreis);20181230_120802
990000;145;Freising, Freising (Kreis);Haus;Kauf;Freising;Freising (Kreis);20181230_120802
569000;226;Nandlstadt, Freising (Kreis);Haus;Kauf;Nandlstadt;Freising (Kreis);20181230_120802
949000;305;Hörgertshausen, Freising (Kreis);Haus;Kauf;Hörgertshausen;Freising (Kreis);20181230_120802
1298000;283;Neufahrn bei Freising, Freising (Kreis);Haus;Kauf;Neufahrn bei Freising;Freising (Kreis);20181230_120802
1450000;260,03;Rudelzhausen, Freising (Kreis);Haus;Kauf;Rudelzhausen;Freising (Kreis);20181230_120802
558000;500;Hohenkammer, Freising (Kreis);Haus;Kauf;Hohenkammer;Freising (Kreis);20181230_120802
799000;355;Hohenkammer, Freising (Kreis);Haus;Kauf;Hohenkammer;Freising (Kreis);20181230_120802
820000;156;Paunzhausen, Freising (Kreis);Haus;Kauf;Paunzhausen;Freising (Kreis);20181230_120802
647000;190;Hopfenstrasse 7, Attenkirchen, Freising (Kreis);Haus;Kauf;Hopfenstrasse 7;Freising (Kreis);20181230_120802
748000;193;Inkofener Str. 18, Haag an der Amper, Freising (Kreis);Haus;Kauf;Inkofener Str. 18;Freising (Kreis);20181230_120802
562000;153;Am Hang 10, Neufahrn bei Freising, Freising (Kreis);Haus;Kauf;Am Hang 10;Freising (Kreis);20181230_120802
799000;423;Am Straßfeld 5, Freising, Freising (Kreis);Haus;Kauf;Am Straßfeld 5;Freising (Kreis);20181230_120802
485000;260;Nandlstadt, Freising (Kreis);Haus;Kauf;Nandlstadt;Freising (Kreis);20181230_120802
1490000;550;Münchner Straße 3, Kirchdorf an der Amper, Freising (Kreis);Haus;Kauf;Münchner Straße 3;Freising (Kreis);20181230_120802
898000;134,00;Anna-Wimschneider-Str. 1, Neufahrn bei Freising, Freising (Kreis);Haus;Kauf;Anna-Wimschneider-Str. 1;Freising (Kreis);20181230_120802
129000;30,00;Freising, Freising (Kreis);Haus;Kauf;Freising;Freising (Kreis);20181230_120802
799000;165,66;Langenbach, Freising (Kreis);Haus;Kauf;Langenbach;Freising (Kreis);20181230_120802
293877;280;Au in der Hallertau, Freising (Kreis);Haus;Kauf;Au in der Hallertau;Freising (Kreis);20181230_120802
525000;194;Thalbacher Straße xxx, Moosburg an der Isar, Freising (Kreis);Haus;Kauf;Thalbacher Straße xxx;Freising (Kreis);20181230_120802
422818;500;Paunzhausen, Freising (Kreis);Haus;Kauf;Paunzhausen;Freising (Kreis);20181230_120802
378599;400;Nandlstadt, Freising (Kreis);Haus;Kauf;Nandlstadt;Freising (Kreis);20181230_120802
606000;132;Ährenweg xxx, Neufahrn bei Freising, Freising (Kreis);Haus;Kauf;Ährenweg xxx;Freising (Kreis);20181230_120802
1110000;188;Hallbergmoos, Freising (Kreis);Haus;Kauf;Hallbergmoos;Freising (Kreis);20181230_120802
558000;500;Hohenkammer, Freising (Kreis);Haus;Kauf;Hohenkammer;Freising (Kreis);20181230_120802
440000;136;Hauptstraße XXXX, Mauern, Freising (Kreis);Haus;Kauf;Hauptstraße XXXX;Freising (Kreis);20181230_120802
890000;160;Neufahrn bei Freising, Freising (Kreis);Haus;Kauf;Neufahrn bei Freising;Freising (Kreis);20181230_120802
430000;292;am Pfarrpfründeweg 12, Au in der Hallertau, Freising (Kreis);Haus;Kauf;am Pfarrpfründeweg 12;Freising (Kreis);20181230_120802
2500000;416;Neufahrn bei Freising, Freising (Kreis);Haus;Kauf;Neufahrn bei Freising;Freising (Kreis);20181230_120802
579900;280;Moosburg an der Isar, Freising (Kreis);Haus;Kauf;Moosburg an der Isar;Freising (Kreis);20181230_120802
275000;52,00;Egerlandstraße 19 a, Moosburg an der Isar, Freising (Kreis);Haus;Kauf;Egerlandstraße 19 a;Freising (Kreis);20181230_120802
648000;164,00;Inkofener Str. 18, Haag an der Amper, Freising (Kreis);Haus;Kauf;Inkofener Str. 18;Freising (Kreis);20181230_120802
725500;140;Im Leger 0, Fahrenzhausen, Freising (Kreis);Haus;Kauf;Im Leger 0;Freising (Kreis);20181230_120802
689000;117,13;Kranzberg, Freising (Kreis);Haus;Kauf;Kranzberg;Freising (Kreis);20181230_120802
1199000;160;Auweg 2, Eching, Freising (Kreis);Haus;Kauf;Auweg 2;Freising (Kreis);20181230_120802
1290000;110;Neufahrn bei Freising, Freising (Kreis);Haus;Kauf;Neufahrn bei Freising;Freising (Kreis);20181230_120802
775000;190;Attenkirchen, Freising (Kreis);Haus;Kauf;Attenkirchen;Freising (Kreis);20181230_120802
298829;280;Au in der Hallertau, Freising (Kreis);Haus;Kauf;Au in der Hallertau;Freising (Kreis);20181230_120802
720000;120;Allershausen, Freising (Kreis);Haus;Kauf;Allershausen;Freising (Kreis);20181230_120802
2099000;414;Carl-Diem-Straße 11 A, Neufahrn bei Freising, Freising (Kreis);Haus;Kauf;Carl-Diem-Straße 11 A;Freising (Kreis);20181230_120802
625000;150;Moosburg an der Isar, Freising (Kreis);Haus;Kauf;Moosburg an der Isar;Freising (Kreis);20181230_120802
729500;119,11;Neufahrn bei Freising, Freising (Kreis);Haus;Kauf;Neufahrn bei Freising;Freising (Kreis);20181230_120802
769000;142,47;Hallbergmoos, Freising (Kreis);Haus;Kauf;Hallbergmoos;Freising (Kreis);20181230_120802
